CATALOG_ID|CATALOG_CID|CATALOG_NAME|CATGROUP_ID_PATH|CATGROUP_CID_PATH|CATGROUP_NAME_PATH|CATGROUP_ID_CHILD|CATGROUP_CID_CHILD|CATGROUP_NAME_CHILD|CATGROUP_ID_PARENT|CATGROUP_CID_PARENT|CATGROUP_NAME_PARENT|CATGROUP_ID_TOP|CATGROUP_CID_TOP|CATGROUP_NAME_TOP|LEVEL
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1012998/1013359/1014046|/8/127/1227|/Computers & Electronics/Batteries/Hearing Aid, Medical & Watch Batteries|1014046|1227|Hearing Aid, Medical & Watch Batteries|1013359|127|Batteries|1012998|8|Computers & Electronics|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013006/1013270/1014051|/17/309/2711|/Lawn & Garden/Live House Plants/Potted Plants|1014051|2711|Potted Plants|1013270|309|Live House Plants|1013006|17|Lawn & Garden|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013264/1014054|/12/212/1909|/Food & Grocery/Dairy/Eggs|1014054|1909|Eggs|1013264|212|Dairy|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013074/1014056|/12/224/2072|/Food & Grocery/Paper Goods/Party Supplies|1014056|2072|Party Supplies|1013074|224|Paper Goods|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013399/1014067|/15/281/2457|/Home Services/Repair & Maintenance/In-Unit Icemakers|1014067|2457|In-Unit Icemakers|1013399|281|Repair & Maintenance|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013139/1014076|/12/217/1989|/Food & Grocery/General Grocery/Pickles & Relish|1014076|1989|Pickles & Relish|1013139|217|General Grocery|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013052/1014082|/23/385/3464|/Toys & Games/Ride On Toys & Safety/Wagons & Push & Pull Toys|1014082|3464|Wagons & Push & Pull Toys|1013052|385|Ride On Toys & Safety|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013312/1014101|/15/270/2374|/Home Services/Appliances/Refrigerators & Freezers|1014101|2374|Refrigerators & Freezers|1013312|270|Appliances|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013167/1014110|/12/227/2100|/Food & Grocery/Produce/Herbs|1014110|2100|Herbs|1013167|227|Produce|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013016/1013028/1014120|/3/69/769|/Baby/Feeding/Breastfeeding|1014120|769|Breastfeeding|1013028|69|Feeding|1013016|3|Baby|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1013224/1014123|/16/284/2498|/Jewelry/Bracelets/Sterling Silver|1014123|2498|Sterling Silver|1013224|284|Bracelets|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013093/1014127|/12/208/1870|/Food & Grocery/Breakfast Foods/Pancake Mixes & Syrup|1014127|1870|Pancake Mixes & Syrup|1013093|208|Breakfast Foods|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013416/1014129|/12/220/2029|/Food & Grocery/Gum & Candy/Novelty Candy|1014129|2029|Novelty Candy|1013416|220|Gum & Candy|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013212/1014135|/23/389/3482|/Toys & Games/Vehicles & Remote Control Toys/Farming & Construction Vehicles|1014135|3482|Farming & Construction Vehicles|1013212|389|Vehicles & Remote Control Toys|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013008/1013216/1014136|/1/35/558|/Appliances/Dishwashers/Built-In Dishwashers|1014136|558|Built-In Dishwashers|1013216|35|Dishwashers|1013008|1|Appliances|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013180/1014141|/15/275/2394|/Home Services/Home Electronics/Digital Cameras|1014141|2394|Digital Cameras|1013180|275|Home Electronics|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1013090/1014144|/16/298/2600|/Jewelry/Rings/Cubic Zirconia|1014144|2600|Cubic Zirconia|1013090|298|Rings|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013244/1014147|/22/354/3143|/Tools/Garage Organization & Shelving/Magnetic Graphic Panels|1014147|3143|Magnetic Graphic Panels|1013244|354|Garage Organization & Shelving|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1012998/1200000247/1014090|/8/34501/1250|/Computers & Electronics/Computers/Photo Printers|1014090|1250|Photo Printers|1200000247|34501|Computers|1012998|8|Computers & Electronics|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013016/1013437/1014091|/3/62/714|/Baby/Baby Food & Nutrition/Foods|1014091|714|Foods|1013437|62|Baby Food & Nutrition|1013016|3|Baby|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1012998/1013267/1014097|/8/130/1260|/Computers & Electronics/Car Electronics/Car Receivers & Changers|1014097|1260|Car Receivers & Changers|1013267|130|Car Electronics|1012998|8|Computers & Electronics|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013016/1013437/1014098|/3/62/717|/Baby/Baby Food & Nutrition/Snacks|1014098|717|Snacks|1013437|62|Baby Food & Nutrition|1013016|3|Baby|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013045/1014174|/12/210/1887|/Food & Grocery/Cleaning Supplies/Bathroom|1014174|1887|Bathroom|1013045|210|Cleaning Supplies|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013207/1014176|/12/221/2044|/Food & Grocery/Laundry Care/Softeners & Static Control|1014176|2044|Softeners & Static Control|1013207|221|Laundry Care|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013155/1014181|/23/378/3398|/Toys & Games/Games/Card Games|1014181|3398|Card Games|1013155|378|Games|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013008/1013233/1014185|/1/42/598|/Appliances/Sewing & Garment Care/Sewing Cabinets|1014185|598|Sewing Cabinets|1013233|42|Sewing & Garment Care|1013008|1|Appliances|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013046/1014192|/15/279/2435|/Home Services/Lawn & Garden Equipment/Power Washers|1014192|2435|Power Washers|1013046|279|Lawn & Garden Equipment|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1013378/1014194|/16/301/2632|/Jewelry/Watches/Kids|1014194|2632|Kids|1013378|301|Watches|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013150/1014198|/12/204/1805|/Food & Grocery/Air Fresheners/Sprays|1014198|1805|Sprays|1013150|204|Air Fresheners|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013291/1014152|/12/216/1951|/Food & Grocery/Frozen Foods/Entrees|1014152|1951|Entrees|1013291|216|Frozen Foods|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013001/1013210/1014153|/11/179/1663|/Fitness & Sports/Golf/Golf Bags & Carts|1014153|1663|Golf Bags & Carts|1013210|179|Golf|1013001|11|Fitness & Sports|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013178/1014154|/12/226/2090|/Food & Grocery/Prepared Foods/Sandwiches|1014154|2090|Sandwiches|1013178|226|Prepared Foods|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013186/1014158|/23/383/3451|/Toys & Games/Pretend Play & Dress Up/My First Craftsman|1014158|3451|My First Craftsman|1013186|383|Pretend Play & Dress Up|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013008/1013247/1014161|/1/45/620|/Appliances/Vacuums & Floor Care/Canister Vacuums|1014161|620|Canister Vacuums|1013247|45|Vacuums & Floor Care|1013008|1|Appliances|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013016/1013317/1014167|/3/68/759|/Baby/Diapering/Diaper Pails|1014167|759|Diaper Pails|1013317|68|Diapering|1013016|3|Baby|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1013110/1014170|/16/288/2524|/Jewelry/Fashion Jewelry/Bracelets|1014170|2524|Bracelets|1013110|288|Fashion Jewelry|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013373/1014172|/22/350/3100|/Tools/Auto & Mechanics Tools/Lift Equipment & Jacks|1014172|3100|Lift Equipment & Jacks|1013373|350|Auto & Mechanics Tools|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013426/1014272|/22/353/3133|/Tools/Garage Door Openers/Garage Door Opener Accessories|1014272|3133|Garage Door Opener Accessories|1013426|353|Garage Door Openers|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013312/1014273|/15/270/2371|/Home Services/Appliances/Microwaves|1014273|2371|Microwaves|1013312|270|Appliances|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013179/1014279|/12/215/1946|/Food & Grocery/Food Storage/Plastic Wraps & Wax Paper|1014279|1946|Plastic Wraps & Wax Paper|1013179|215|Food Storage|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013139/1014201|/12/217/1976|/Food & Grocery/General Grocery/Gravy Mix & Prepared|1014201|1976|Gravy Mix & Prepared|1013139|217|General Grocery|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013386/1014203|/12/229/2124|/Food & Grocery/Snacks/Jello & Puddings|1014203|2124|Jello & Puddings|1013386|229|Snacks|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/80011/1200000249/1014215|/25/400/1232|/zz_Do_Not_Use/Computers & Electronics/Do Not Use - Watch & Calculator|1014215|1232|Do Not Use - Watch & Calculator|1200000249|400|Computers & Electronics|80011|25|zz_Do_Not_Use|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1215165014/1014219|/16/434010/2544|/Jewelry/Coin Jewelry/Gold Coin Jewelry|1014219|2544|Gold Coin Jewelry|1215165014|434010|Coin Jewelry|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013264/1014223|/12/212/1917|/Food & Grocery/Dairy/Milk|1014223|1917|Milk|1013264|212|Dairy|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013367/1014227|/12/225/2078|/Food & Grocery/Pest Control/Personal Repellants|1014227|2078|Personal Repellants|1013367|225|Pest Control|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013399/1014236|/15/281/2463|/Home Services/Repair & Maintenance/Range Hoods|1014236|2463|Range Hoods|1013399|281|Repair & Maintenance|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013333/1014242|/12/206/1834|/Food & Grocery/Beverages/Natural Juice|1014242|1834|Natural Juice|1013333|206|Beverages|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013139/1014244|/12/217/1993|/Food & Grocery/General Grocery/Ready to Heat|1014244|1993|Ready to Heat|1013139|217|General Grocery|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013139/1014255|/12/217/1997|/Food & Grocery/General Grocery/Salt|1014255|1997|Salt|1013139|217|General Grocery|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1203494253/1014268|/2/296010/676|/Automotive/Exterior Accessories/Side Window Air Deflector|1014268|676|Side Window Air Deflector|1203494253|296010|Exterior Accessories|1013017|2|Automotive|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1012998/1013267/1014269|/8/130/1257|/Computers & Electronics/Car Electronics/Laser & Radar Detectors|1014269|1257|Laser & Radar Detectors|1013267|130|Car Electronics|1012998|8|Computers & Electronics|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013167/1014282|/12/227/2106|/Food & Grocery/Produce/Salad Toppers|1014282|2106|Salad Toppers|1013167|227|Produce|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013024/1014286|/23/381/3433|/Toys & Games/Outdoor Play/Trampolines & Inflatables|1014286|3433|Trampolines & Inflatables|1013024|381|Outdoor Play|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013008/1013372/1014289|/1/43/607|/Appliances/Small Kitchen Appliances/Dessert & Ice Cream Makers|1014289|607|Dessert & Ice Cream Makers|1013372|43|Small Kitchen Appliances|1013008|1|Appliances|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1013409/1014297|/16/285/2501|/Jewelry/Childrens Jewelry/Earrings|1014297|2501|Earrings|1013409|285|Childrens Jewelry|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013080/1014299|/22/355/3170|/Tools/Hand Tools/Screwdrivers|1014299|3170|Screwdrivers|1013080|355|Hand Tools|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013226/1014301|/12/205/1807|/Food & Grocery/Baking Supplies/Baking Mixes & Frostings|1014301|1807|Baking Mixes & Frostings|1013226|205|Baking Supplies|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013416/1014303|/12/220/2020|/Food & Grocery/Gum & Candy/Easter|1014303|2020|Easter|1013416|220|Gum & Candy|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013212/1014309|/23/389/3480|/Toys & Games/Vehicles & Remote Control Toys/Buses & Trucks|1014309|3480|Buses & Trucks|1013212|389|Vehicles & Remote Control Toys|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013187/1014314|/22/351/3109|/Tools/Bench & Stationary Power Tools/Radial Arm Saws & Accessories|1014314|3109|Radial Arm Saws & Accessories|1013187|351|Bench & Stationary Power Tools|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013180/1014316|/15/275/2397|/Home Services/Home Electronics/Televisions|1014316|2397|Televisions|1013180|275|Home Electronics|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1013088/1014318|/2/58/686|/Automotive/Services/Alignment - Chassis|1014318|686|Alignment - Chassis|1013088|58|Services|1013017|2|Automotive|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013244/1014321|/22/354/3145|/Tools/Garage Organization & Shelving/Shelving|1014321|3145|Shelving|1013244|354|Garage Organization & Shelving|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013415/1014326|/12/218/2003|/Food & Grocery/Gift Sets/Beverages|1014326|2003|Beverages|1013415|218|Gift Sets|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013001/1013210/1014327|/11/179/1665|/Fitness & Sports/Golf/Golf Footwear|1014327|1665|Golf Footwear|1013210|179|Golf|1013001|11|Fitness & Sports|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013329/1014328|/12/228/2111|/Food & Grocery/Seafood/Fish|1014328|2111|Fish|1013329|228|Seafood|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1013110/1014344|/16/288/2527|/Jewelry/Fashion Jewelry/Necklaces & Pendants|1014344|2527|Necklaces & Pendants|1013110|288|Fashion Jewelry|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013034/1014350|/12/222/2048|/Food & Grocery/Meat/Beef|1014350|2048|Beef|1013034|222|Meat|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013046/1014365|/15/279/2438|/Home Services/Lawn & Garden Equipment/Tillers|1014365|2438|Tillers|1013046|279|Lawn & Garden Equipment|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1013378/1014367|/16/301/2633|/Jewelry/Watches/Ladies|1014367|2633|Ladies|1013378|301|Watches|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013433/1014371|/12/207/1848|/Food & Grocery/Bread & Bakery/Buns & Rolls|1014371|1848|Buns & Rolls|1013433|207|Bread & Bakery|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013139/1014374|/12/217/1980|/Food & Grocery/General Grocery/Ketchup|1014374|1980|Ketchup|1013139|217|General Grocery|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013386/1014376|/12/229/2127|/Food & Grocery/Snacks/Popcorn|1014376|2127|Popcorn|1013386|229|Snacks|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013422/1014380|/23/384/3457|/Toys & Games/Puzzles/Jigsaw Puzzles|1014380|3457|Jigsaw Puzzles|1013422|384|Puzzles|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1012998/1013112/1014388|/8/145/1402|/Computers & Electronics/Power & Cables/Connectors|1014388|1402|Connectors|1013112|145|Power & Cables|1012998|8|Computers & Electronics|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013016/1013056/1014389|/3/63/721|/Baby/Baby Gear & Travel/Playards|1014389|721|Playards|1013056|63|Baby Gear & Travel|1013016|3|Baby|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013264/1014398|/12/212/1921|/Food & Grocery/Dairy/Sliced Cheese|1014398|1921|Sliced Cheese|1013264|212|Dairy|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013008/1013083/1014400|/1/34/552|/Appliances/Cooking Appliances/Drop-In Ranges|1014400|552|Drop-In Ranges|1013083|34|Cooking Appliances|1013008|1|Appliances|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013399/1014409|/15/281/2473|/Home Services/Repair & Maintenance/Tractors|1014409|2473|Tractors|1013399|281|Repair & Maintenance|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013333/1014415|/12/206/1840|/Food & Grocery/Beverages/Tea|1014415|1840|Tea|1013333|206|Beverages|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013399/1014417|/15/281/2475|/Home Services/Repair & Maintenance/Washers & Dryers|1014417|2475|Washers & Dryers|1013399|281|Repair & Maintenance|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013016/1013317/1014341|/3/68/758|/Baby/Diapering/Diaper Bags|1014341|758|Diaper Bags|1013317|68|Diapering|1013016|3|Baby|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013401/1014456|/23/382/3436|/Toys & Games/Pools & Accessories/Pool Covers|1014456|3436|Pool Covers|1013401|382|Pools & Accessories|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013008/1013372/1014459|/1/43/611|/Appliances/Small Kitchen Appliances/Food Processors|1014459|611|Food Processors|1013372|43|Small Kitchen Appliances|1013008|1|Appliances|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013016/1013314/1014465|/3/64/726|/Baby/Baby Health & Safety/Baby Bathing & Safety|1014465|726|Baby Bathing & Safety|1013314|64|Baby Health & Safety|1013016|3|Baby|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1013409/1014468|/16/285/2503|/Jewelry/Childrens Jewelry/Pendants & Necklaces|1014468|2503|Pendants & Necklaces|1013409|285|Childrens Jewelry|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013226/1014472|/12/205/1822|/Food & Grocery/Baking Supplies/Refrigerated Dough|1014472|1822|Refrigerated Dough|1013226|205|Baking Supplies|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013416/1014474|/12/220/2025|/Food & Grocery/Gum & Candy/Kids Candy|1014474|2025|Kids Candy|1013416|220|Gum & Candy|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013008/1013143/1014481|/1/37/564|/Appliances/Freezers & Ice Makers/Ice Makers|1014481|564|Ice Makers|1013143|37|Freezers & Ice Makers|1013008|1|Appliances|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1012998/1013133/1014485|/8/144/1299|/Computers & Electronics/Portable Electronics/MP3 Players|1014485|1299|MP3 Players|1013133|144|Portable Electronics|1012998|8|Computers & Electronics|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013187/1014486|/22/351/3113|/Tools/Bench & Stationary Power Tools/Table Saws|1014486|3113|Table Saws|1013187|351|Bench & Stationary Power Tools|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013075/1014488|/15/277/2402|/Home Services/Home Interior/Carpet & Upholstery|1014488|2402|Carpet & Upholstery|1013075|277|Home Interior|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1013088/1014489|/2/58/688|/Automotive/Services/Maintenance|1014489|688|Maintenance|1013088|58|Services|1013017|2|Automotive|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1012998/1013267/1014439|/8/130/1255|/Computers & Electronics/Car Electronics/Car Emergency Scanners|1014439|1255|Car Emergency Scanners|1013267|130|Car Electronics|1012998|8|Computers & Electronics|3
